ITEM_ID,CATEGORY,SEASON
3384,ビューティー,Spring
3385,スポーツ,Autumn
3386,食料品,Summer
3387,日用品,Winter
3388,書籍,Spring
3389,ファッション,Spring
3390,食料品,Winter
3391,ビューティー,Summer
3392,おもちゃ,Autumn
3393,ファッション,Autumn
3394,キャンプ,Autumn
3395,ファッション,Autumn
3396,キャンプ,Summer
3397,ビューティー,Autumn
3398,ファッション,Autumn
3399,スポーツ,Spring
3400,ビューティー,Spring
3401,書籍,Winter
3402,日用品,Spring
3403,食料品,Autumn
3404,スポーツ,Autumn
3405,日用品,Spring
3406,ビューティー,Winter
3407,食料品,Spring
3408,ファッション,Summer
3409,スポーツ,Summer
3410,ビューティー,Autumn
3411,日用品,Autumn
3412,キャンプ,Spring
3413,食料品,Autumn
3414,おもちゃ,Winter
3415,スポーツ,Winter
3416,ビューティー,Summer
3417,ファッション,Winter
3418,ファッション,Summer
3419,書籍,Winter
3420,家電,Winter
3421,日用品,Summer
3422,スポーツ,Autumn
3423,家電,Summer
3424,ファッション,Summer
3425,キャンプ,Winter
3426,日用品,Spring
3427,キャンプ,Winter
3428,ファッション,Summer
3429,書籍,Winter
3430,ファッション,Autumn
3431,ビューティー,Summer
3432,家電,Summer
3433,スポーツ,Autumn
3434,食料品,Spring
3435,ファッション,Autumn
3436,おもちゃ,Autumn
3437,食料品,Spring
3438,ビューティー,Spring
3439,食料品,Winter
3440,家電,Summer
3441,ファッション,Spring
3442,家電,Summer
3443,書籍,Spring
3444,ファッション,Autumn
3445,日用品,Winter
3446,スポーツ,Spring
3447,書籍,Summer
3448,日用品,Summer
3449,おもちゃ,Autumn
3450,ファッション,Winter
3451,ファッション,Winter
3452,日用品,Winter
3453,家電,Summer
3454,ファッション,Autumn
3455,キャンプ,Summer
3456,ファッション,Winter
3457,日用品,Autumn
3458,ビューティー,Autumn
3459,ビューティー,Spring
3460,書籍,Winter
3461,日用品,Winter
3462,ファッション,Summer
3463,食料品,Summer
3464,家電,Summer
3465,日用品,Summer
3466,書籍,Spring
3467,日用品,Autumn
3468,食料品,Autumn
3469,日用品,Summer
3470,ビューティー,Summer
3471,書籍,Spring
3472,ファッション,Winter
3473,日用品,Winter
3474,ビューティー,Summer
3475,スポーツ,Autumn
3476,書籍,Summer
3477,書籍,Autumn
3478,ビューティー,Autumn
3479,ファッション,Summer
3480,家電,Winter
3481,食料品,Summer
3482,日用品,Spring
3483,キャンプ,Summer
3484,ファッション,Spring
3485,おもちゃ,Summer
3486,ファッション,Autumn
3487,日用品,Summer
3488,ファッション,Spring
3489,家電,Spring
3490,ファッション,Spring
3491,書籍,Summer
3492,おもちゃ,Autumn
3493,ファッション,Summer
3494,食料品,Autumn
3495,食料品,Winter
3496,食料品,Summer
3497,家電,Spring
3498,書籍,Autumn
3499,ビューティー,Summer
3500,キャンプ,Spring
3501,家電,Autumn
3502,食料品,Winter
3503,ファッション,Spring
3504,ファッション,Autumn
3505,日用品,Autumn
3506,食料品,Summer
3507,家電,Winter
3508,食料品,Summer
3509,おもちゃ,Autumn
3510,書籍,Spring
3511,食料品,Winter
3512,書籍,Spring
3513,食料品,Winter
3514,ファッション,Summer
3515,書籍,Autumn
3516,家電,Spring
3517,ファッション,Winter
3518,ファッション,Autumn
3519,食料品,Winter
3520,家電,Spring
3521,ファッション,Summer
3522,ファッション,Spring
3523,おもちゃ,Summer
3524,ファッション,Summer
3525,日用品,Winter
3526,食料品,Autumn
3527,日用品,Winter
3528,日用品,Autumn
3529,おもちゃ,Spring
3530,日用品,Spring
3531,ファッション,Autumn
3532,ビューティー,Summer
3533,家電,Winter
3534,スポーツ,Summer
3535,日用品,Autumn
3536,ファッション,Winter
3537,日用品,Summer
3538,食料品,Spring
3539,書籍,Spring
3540,家電,Autumn
3541,日用品,Autumn
3542,日用品,Winter
3543,家電,Summer
3544,書籍,Spring
3545,食料品,Winter
3546,日用品,Autumn
3547,おもちゃ,Autumn
3548,書籍,Summer
3549,キャンプ,Winter
3550,ファッション,Winter
3551,食料品,Winter
3552,家電,Summer
3553,食料品,Summer
3554,ファッション,Summer
3555,食料品,Winter
3556,おもちゃ,Spring
3557,書籍,Winter
3558,ビューティー,Spring
3559,食料品,Autumn
3560,ビューティー,Spring
3561,日用品,Autumn
3562,食料品,Summer
3563,おもちゃ,Autumn
3564,おもちゃ,Autumn
3565,書籍,Summer
3566,ビューティー,Summer
3567,キャンプ,Autumn
3568,食料品,Summer
3569,おもちゃ,Spring
3570,キャンプ,Summer
3571,家電,Spring
3572,おもちゃ,Spring
3573,おもちゃ,Autumn
3574,食料品,Summer
3575,日用品,Summer
3576,キャンプ,Summer
3577,家電,Summer
3578,食料品,Autumn
3579,ビューティー,Summer
3580,スポーツ,Winter
3581,ビューティー,Winter
3582,ビューティー,Spring
3583,食料品,Autumn
3584,ファッション,Autumn
3585,ファッション,Summer
3586,日用品,Autumn
3587,食料品,Autumn
3588,ビューティー,Winter
3589,日用品,Spring
3590,ファッション,Spring
3591,ファッション,Winter
3592,日用品,Autumn
3593,書籍,Spring
3594,おもちゃ,Summer
3595,日用品,Winter
3596,ファッション,Spring
3597,キャンプ,Autumn
3598,ファッション,Winter
3599,食料品,Spring
3600,ビューティー,Winter
3601,ファッション,Winter
3602,おもちゃ,Spring
3603,キャンプ,Winter
3604,食料品,Winter
3605,ファッション,Spring
3606,ファッション,Winter
3607,ファッション,Summer
3608,家電,Autumn
3609,おもちゃ,Winter
3610,日用品,Winter
3611,書籍,Winter
3612,食料品,Autumn
3613,キャンプ,Summer
3614,おもちゃ,Autumn
3615,日用品,Spring
3616,食料品,Summer
3617,食料品,Winter
3618,日用品,Summer
3619,日用品,Summer
3620,家電,Spring
3621,キャンプ,Winter
3622,食料品,Winter
3623,家電,Autumn
3624,食料品,Autumn
3625,ファッション,Winter
3626,ビューティー,Winter
3627,ファッション,Winter
3628,ファッション,Autumn
3629,日用品,Winter
3630,ファッション,Spring
3631,ファッション,Winter
3632,おもちゃ,Winter
3633,食料品,Winter
3634,食料品,Autumn
3635,日用品,Summer
3636,おもちゃ,Summer
3637,ビューティー,Winter
3638,食料品,Winter
3639,ファッション,Summer
3640,スポーツ,Summer
3641,ビューティー,Winter
3642,ファッション,Spring
3643,ファッション,Winter
3644,キャンプ,Spring
3645,家電,Autumn
3646,食料品,Summer
3647,食料品,Winter
3648,食料品,Autumn
3649,ビューティー,Winter
3650,食料品,Spring
3651,食料品,Summer
3652,書籍,Winter
3653,ビューティー,Winter
3654,日用品,Winter
3655,おもちゃ,Autumn
3656,ビューティー,Summer
3657,日用品,Winter
3658,書籍,Winter
3659,ファッション,Autumn
3660,家電,Autumn
3661,キャンプ,Summer
3662,日用品,Autumn
3663,家電,Spring
3664,ファッション,Spring
3665,おもちゃ,Autumn
3666,食料品,Winter
3667,ファッション,Summer
3668,ファッション,Autumn
3669,食料品,Summer
3670,ビューティー,Summer
3671,家電,Winter
3672,家電,Spring
3673,日用品,Summer
3674,ビューティー,Summer
3675,ビューティー,Summer
3676,ファッション,Spring
3677,おもちゃ,Spring
3678,ファッション,Winter
3679,日用品,Spring
3680,ファッション,Winter
3681,書籍,Spring
3682,食料品,Spring
3683,日用品,Winter
3684,スポーツ,Spring
3685,食料品,Summer
3686,ファッション,Summer
3687,日用品,Winter
3688,ファッション,Autumn
3689,日用品,Autumn
3690,食料品,Spring
3691,家電,Summer
3692,ファッション,Autumn
3693,食料品,Spring
3694,食料品,Winter
3695,キャンプ,Summer
3696,家電,Spring
3697,ビューティー,Winter
3698,ファッション,Spring
3699,ファッション,Spring
3700,家電,Spring
3701,家電,Summer
3702,スポーツ,Winter
3703,ファッション,Summer
3704,食料品,Winter
3705,ファッション,Spring
3706,書籍,Winter
3707,食料品,Autumn
3708,食料品,Autumn
3709,ファッション,Summer
3710,書籍,Winter
3711,書籍,Winter
3712,おもちゃ,Autumn
3713,おもちゃ,Winter
3714,ファッション,Summer
3715,ファッション,Autumn
3716,食料品,Spring
3717,家電,Spring
3718,食料品,Spring
3719,家電,Winter
3720,日用品,Summer
3721,ビューティー,Autumn
3722,ビューティー,Spring
3723,ファッション,Winter
3724,日用品,Spring
3725,ファッション,Spring
3726,ファッション,Summer
3727,おもちゃ,Autumn
3728,ファッション,Winter
3729,日用品,Summer
3730,食料品,Spring
3731,家電,Spring
3732,書籍,Winter
3733,ファッション,Spring
3734,日用品,Autumn
3735,ファッション,Autumn
3736,食料品,Summer
3737,家電,Summer
3738,食料品,Winter
3739,書籍,Autumn
3740,ビューティー,Winter
3741,家電,Summer
3742,書籍,Spring
3743,書籍,Spring
3744,スポーツ,Summer
3745,食料品,Spring
3746,食料品,Autumn
3747,ファッション,Autumn
3748,食料品,Autumn
3749,日用品,Spring
3750,ビューティー,Winter
3751,家電,Summer
3752,スポーツ,Autumn
3753,家電,Winter
3754,家電,Spring
3755,日用品,Spring
3756,キャンプ,Autumn
3757,ファッション,Autumn
3758,食料品,Summer
3759,食料品,Winter
3760,書籍,Summer
3761,ファッション,Summer
3762,スポーツ,Spring
3763,ビューティー,Autumn
3764,ファッション,Autumn
3765,ファッション,Autumn
3766,日用品,Summer
3767,食料品,Autumn
3768,書籍,Autumn
3769,食料品,Spring
3770,キャンプ,Summer
3771,食料品,Spring
3772,ビューティー,Spring
3773,食料品,Autumn
3774,おもちゃ,Summer
3775,ファッション,Autumn
3776,家電,Autumn
3777,家電,Winter
3778,食料品,Autumn
3779,ファッション,Spring
3780,家電,Summer
3781,ファッション,Summer
3782,ファッション,Summer
3783,おもちゃ,Spring
3784,食料品,Spring
3785,書籍,Spring
3786,日用品,Summer
3787,ビューティー,Winter
3788,おもちゃ,Summer
3789,日用品,Spring
3790,食料品,Winter
3791,スポーツ,Spring
3792,スポーツ,Winter
3793,おもちゃ,Autumn
3794,書籍,Spring
3795,キャンプ,Summer
3796,家電,Winter
3797,ファッション,Spring
3798,書籍,Autumn
3799,おもちゃ,Winter
3800,ファッション,Summer
3801,食料品,Spring
3802,食料品,Spring
3803,日用品,Winter
3804,ビューティー,Summer
3805,ファッション,Autumn
3806,ファッション,Winter
3807,書籍,Autumn
3808,日用品,Summer
3809,家電,Winter
3810,ビューティー,Winter
3811,書籍,Winter
3812,ファッション,Autumn
3813,ビューティー,Summer
3814,食料品,Winter
3815,家電,Autumn
3816,家電,Autumn
3817,ファッション,Autumn
3818,ビューティー,Spring
3819,書籍,Spring
3820,日用品,Summer
3821,家電,Spring
3822,ファッション,Spring
3823,ファッション,Summer
3824,日用品,Summer
3825,書籍,Spring
3826,ファッション,Winter
3827,日用品,Autumn
3828,食料品,Autumn
3829,ファッション,Summer
3830,家電,Spring
3831,スポーツ,Winter
3832,スポーツ,Autumn
3833,ビューティー,Summer
3834,食料品,Summer
3835,ファッション,Winter
3836,ファッション,Winter
3837,ビューティー,Spring
3838,家電,Winter
3839,家電,Summer
3840,食料品,Autumn
3841,食料品,Summer
3842,キャンプ,Summer
3843,ビューティー,Spring
3844,ビューティー,Autumn
3845,書籍,Spring
3846,ファッション,Spring
3847,ビューティー,Winter
3848,食料品,Winter
3849,食料品,Winter
3850,日用品,Autumn
3851,ファッション,Spring
3852,食料品,Autumn
3853,食料品,Summer
3854,日用品,Summer
3855,ファッション,Summer
3856,家電,Spring
3857,ビューティー,Autumn
3858,ファッション,Summer
3859,ファッション,Spring
3860,日用品,Spring
3861,ファッション,Autumn
3862,ファッション,Autumn
3863,食料品,Autumn
3864,ビューティー,Autumn
3865,ファッション,Autumn
3866,食料品,Autumn
3867,ビューティー,Winter
3868,食料品,Summer
3869,書籍,Winter
3870,ファッション,Autumn
3871,ファッション,Summer
3872,食料品,Autumn
3873,食料品,Autumn
3874,日用品,Summer
3875,食料品,Autumn
3876,食料品,Spring
3877,ファッション,Autumn
3878,ファッション,Winter
3879,家電,Winter
3880,日用品,Spring
3881,スポーツ,Summer
3882,日用品,Autumn
3883,食料品,Summer
3884,日用品,Autumn
3885,ファッション,Winter
3886,家電,Winter
3887,食料品,Spring
3888,ビューティー,Summer
3889,食料品,Autumn
3890,日用品,Winter
3891,家電,Spring
3892,家電,Summer
3893,スポーツ,Spring
3894,ビューティー,Summer
3895,食料品,Spring
3896,食料品,Spring
3897,おもちゃ,Autumn
3898,日用品,Spring
3899,ファッション,Autumn
3900,ファッション,Winter
3901,食料品,Winter
3902,スポーツ,Autumn
3903,おもちゃ,Autumn
3904,日用品,Summer
3905,ファッション,Autumn
3906,ファッション,Spring
3907,日用品,Spring
3908,日用品,Autumn
3909,ファッション,Winter
3910,家電,Spring
3911,ファッション,Winter
3912,食料品,Winter
3913,ファッション,Summer
3914,ビューティー,Summer
3915,日用品,Spring
3916,キャンプ,Summer
3917,家電,Spring
3918,日用品,Autumn
3919,書籍,Summer
3920,ファッション,Summer
3921,書籍,Winter
3922,ファッション,Summer
3923,家電,Autumn
3924,おもちゃ,Summer
3925,ファッション,Summer
3926,ファッション,Autumn
3927,食料品,Spring
3928,スポーツ,Summer
3929,日用品,Winter
3930,日用品,Summer
3931,ファッション,Summer
3932,家電,Summer
3933,スポーツ,Summer
3934,食料品,Autumn
3935,食料品,Summer
3936,日用品,Spring
3937,スポーツ,Autumn
3938,おもちゃ,Summer
3939,家電,Spring
3940,ファッション,Autumn
3941,食料品,Autumn
3942,書籍,Autumn
3943,ファッション,Spring
3944,日用品,Summer
3945,ビューティー,Winter
3946,ファッション,Summer
3947,家電,Summer
3948,日用品,Spring
3949,家電,Summer
3950,ファッション,Winter
3951,食料品,Summer
3952,書籍,Winter
3953,食料品,Autumn
3954,家電,Spring
3955,ファッション,Spring
3956,ファッション,Autumn
3957,ファッション,Summer
3958,ファッション,Spring
3959,ファッション,Spring
3960,食料品,Spring
3961,ファッション,Autumn
3962,日用品,Winter
3963,書籍,Autumn
3964,書籍,Winter
3965,ビューティー,Autumn
3966,ビューティー,Summer
3967,書籍,Spring
3968,ビューティー,Autumn
3969,家電,Autumn
3970,書籍,Summer
3971,ビューティー,Spring
3972,スポーツ,Autumn
3973,ファッション,Winter
3974,食料品,Summer
3975,ファッション,Summer
3976,日用品,Summer
3977,ビューティー,Spring
3978,食料品,Summer
3979,家電,Summer
3980,日用品,Spring
3981,日用品,Summer
3982,日用品,Summer
3983,日用品,Summer
3984,ファッション,Summer
3985,ファッション,Winter
3986,ファッション,Winter
3987,食料品,Autumn
3988,日用品,Spring
3989,ファッション,Spring
3990,おもちゃ,Summer
3991,ファッション,Spring
3992,ファッション,Autumn
3993,スポーツ,Autumn
3994,スポーツ,Winter
3995,ファッション,Spring
3996,家電,Summer
3997,食料品,Spring
3998,ファッション,Summer
3999,食料品,Summer
4000,日用品,Summer
4001,ファッション,Spring
4002,書籍,Autumn
4003,スポーツ,Summer
4004,キャンプ,Spring
4005,食料品,Summer
4006,ファッション,Summer
4007,書籍,Spring
4008,ビューティー,Autumn
4009,スポーツ,Spring
4010,日用品,Spring
4011,おもちゃ,Autumn
4012,ファッション,Winter
4013,家電,Summer
4014,書籍,Spring
4015,家電,Summer
4016,ビューティー,Summer
4017,書籍,Spring
4018,食料品,Autumn
4019,ビューティー,Winter
4020,日用品,Autumn
4021,ファッション,Winter
4022,日用品,Autumn
4023,家電,Summer
4024,家電,Winter
4025,スポーツ,Summer
4026,ファッション,Summer
4027,家電,Autumn
4028,日用品,Spring
